project_folder,photo_filename,colony_id,class,substrate,area_cm2,perimeter_cm,length_cm,width_cm
nb_black_2-5-26,P2050349,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050350,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050351,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050352,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050353,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050354,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050355,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050356,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050357,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050358,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050359,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050360,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050361,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050362,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050363,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050364,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050365,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050366,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050367,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050368,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050369,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050370,0,MARE,,23.978,21.575,5.978,5.535
nb_black_2-5-26,P2050371,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050372,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050373,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050374,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050375,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050376,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050377,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050378,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050379,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050380,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050381,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050382,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050383,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050384,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050385,0,ORBI,,26.262,25.783,7.876,4.849
nb_black_2-5-26,P2050386,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050387,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050388,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050389,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050389,1,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050390,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050391,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050392,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050393,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050394,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050395,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050396,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050397,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050398,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050399,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050400,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050401,0,RMUS,,1.997,5.886,1.989,1.443
nb_black_2-5-26,P2050402,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050403,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050404,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050405,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050406,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050407,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050408,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050409,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050410,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050411,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050412,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050413,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050414,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050415,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050416,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050417,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050418,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050419,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050420,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050421,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050422,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050423,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050424,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050425,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050426,0,SINT,,46.811,37.108,12.116,6.272
nb_black_2-5-26,P2050427,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050428,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050429,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050430,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050431,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050432,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050433,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050434,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050435,0,EFAS,,12.561,27.041,6.01,4.668
nb_black_2-5-26,P2050436,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050437,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050438,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050439,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050440,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050441,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050442,0,MCAV,,6.296,15.838,4.04,3.655
nb_black_2-5-26,P2050443,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050444,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050445,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050446,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050447,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050448,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050449,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050450,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050451,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050452,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050453,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050454,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050455,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050456,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050457,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050458,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050459,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050460,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050461,0,OANN,,19.933,20.625,6.412,4.414
nb_black_2-5-26,P2050462,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050463,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050464,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050465,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050466,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050467,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050468,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050469,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050470,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050471,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050472,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050473,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050474,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050475,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050476,0,MCAV,,5.555,9.897,3.024,2.827
nb_black_2-5-26,P2050477,0,MCAV,,6.257,10.917,3.776,2.576
nb_black_2-5-26,P2050478,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050479,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050480,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050481,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050482,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050483,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050484,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050485,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050486,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050487,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050488,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050489,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050490,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050491,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050492,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050493,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050494,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050495,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050496,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050497,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050498,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050499,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050500,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050501,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050502,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050503,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050504,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050505,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050506,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050507,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050508,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050509,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050510,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050511,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050512,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050513,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050514,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050515,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050516,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050518,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050519,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050520,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050521,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050522,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050523,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050524,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050525,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050526,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050527,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050528,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050529,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050530,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050531,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050532,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050533,0,SSID,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050534,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050535,0,PDIG,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050536,0,SRAD,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050537,0,PAST,,0.0,0.0,0.0,0.0
nb_black_2-5-26,P2050538,0,PDIG,,0.0,0.0,0.0,0.0
